C10480617	安全浏览器	萌友泡泡龙:萌趣十足的微策略消除游戏。从古埃及到夏威夷，从原始森林到神秘宫殿，六只萌友穿越极地，并肩作战，弹爆泡泡，弹爆大魔王！滑动指尖就能体验的游戏乐趣，在引人入胜的闯关场景中迎接妙趣横生的关卡挑战。 ——最生动的视效爆破体验，独创多种新型闯关玩法。 ——关卡高分无上限，更多游戏更多受益，神秘礼包免费赠送！ ——六只萌友全程相伴，探索极地，打败大魔王
C10177059	58帮帮	由58同城官方出品的商家客户端，免费、高效、真实，让您的工作更加简单。 【为什么要使用58帮帮】 房产经纪人：为您推荐客户，提升曝光！大幅提高房源成交数量！ 招聘商家：推荐合适求职者，海量简历！分分钟招到优质员工！ 二手车商：随时随地拍照发车，海量车源信息！收车卖车更简单！ 其他商户：还在为生意发愁？这里有上门客户！赶紧来领走吧
C42049	微票儿	微票儿是微信QQ电影演出票官方应用o(｀ω´ )o！  ※微票儿的特色 【新片特惠】替你省钱，新片上映必有低价特惠！ 《独立日2：卷土重来》科幻大片续作，大场面特效轰炸你的眼球！ 《海底总动员2：多莉去哪儿》小丑鱼再次带给你温暖和感动~ 《惊天魔盗团2》看四骑士如何用绚丽魔术逆转迷局，更有周董神秘出场哦！ 【热片预售
C10458049	密室逃脱8	密室逃脱8:官方正版密室逃脱系列游戏第8集,定不会辜负您的期待！ 这一集我们来到一个豪宅，我的土豪朋友家。 他是个非常有趣的人， 在家里布置了很多小机关，设计了很多小游戏。 今天我们来这里添添人气挑战下，说不定能找到什么宝贝哦！ 我们坚持做到第100个房间,打造经典解谜系列。 无论从画质或关卡设计上都高质量要求，是我们品质的保障。<b
C10042627	疯狂猜成语	*年度炫酷精品单机街机格斗游戏大作！ 命运长夜（单机版）是一款横版2D二次元格斗手机游戏，游戏采用的是地下城闯关模式。精美绝伦的人物画风，超酷炫的打击效果，给你前所未有的打击体验* *拒绝无脑单机，为玩家打造刺激炫丽的格斗体验！* *跌宕起伏的故事剧情，完美精湛的人物设定，酣畅淋漓的动作盛宴，带您体验史无前例的无尽模式！* *还原Sa
C10028731	万达电影	【关于万达电影】 万达电影是万达院线旗下官方购票软件，覆盖全国万达影城的影片资讯与最新活动信息，致力打造集购票、娱乐、生活于一体的休闲娱乐服务平台。本着『打造高端观影体验，服务至上』的理念，让您尽享在万达影城观影的美好时光，我们期待与万达影迷一起创造属于自己的电影产品。  【实时影片资讯】 《魔兽》《X战警：天启》《忍者神龟2：破影而
C10245571	万表	【新人特权】下载即送2000元购表现金券！  【产品简介】万表（www.wbiao.cn），一款全能名表购物应用， 具有手表资讯，手表搜索/浏览，手表购买，在线支付，手表查价，手表保修等功能，全球免税名表，奢侈名表，海淘名表一应俱全。万表商城让你足不出户，以高性价比，轻松做选择。  【正品保证】超过30万消费者鉴证，零假货投诉。坚持向
C23632	谷歌翻译	谷歌翻译:使用Android版Google翻译(Google Translate)可翻译多种语言的字词和短语。对于大多数语言，您可以读出短语，然后便可听到相应的语音翻译。 • Translate between 103 languages by typing • Tap to Translate: Copy text in any app and your
C10495145	挂号网	挂号网，是医护到家系列产品，是第一视频(0082.HK)旗下千医健康打造的健康信息平台，专注于为患者提供全国主流三甲医院的挂号服务。  =======挂号已覆盖三甲医院=======  1、北京 北京协和医院、北医三院、301医院、宣武医院、天坛医院、北京同仁 医院、安贞医院、朝阳医院、广安门医院、北京儿童医院、北京大学第一医院、北京
C10321085	Raven：掠夺者	《Raven：掠夺者》是网易游戏重金代理，韩国Netmarble出品的大场面史诗动作手游。该作制霸韩国App Store、Google Play双榜榜首长达5个月，荣获G-Star“2015韩国游戏大奖”、2015年金翎奖“玩家最期待移动网络游戏”。电影级蓝光画质，革新武器决定技能设定，全方位自由动作体验，驱魔屠龙史诗剧情，《Raven：掠夺者》重新定义动作
C10396411	动感相册	1.一分钟轻松打造你的动画+音乐相册，让照片动起来，让美丽更美丽！  2.动感相册拥有200款精美模板（行业内模板最多、最漂亮），任你打造自己的专属个性音乐动画3D相册！  3.与各大社交网站无缝对接，支持一键分享到新浪微博、QQ空间、微信朋友圈等，让你的个性更炫耀。   动感相册简介： 动感相册是亿启酷动推出
C10473030	UC头条	UC头条是 UC浏览器团队潜心打造的新闻资讯推荐平台，拥有海量的新闻资讯内容，并通过国内顶尖的大数据推荐算法，为你提供优质&符合口味的文章。  版本新上线，谢谢大家的肯定： “试用了一下，很清爽的感觉，新闻也比较丰富，视频特别符合我的口味哇咔咔！”——飞翔的大象 “界面还是挺精致的嘛，感觉很有逼格的样子？”——指尖袅绕 “强迫症
C10119037	3D坦克争霸	3D坦克争霸:全球首款二战题材坦克TPS射击手机网游，全3D建模打造热血坦克的世界，完全遵照真实历史数据，完美还原苏、德、美等二战主参战国100余种王牌坦克原型，最高支持5V5大战场，采用了摇杆控制战车方向+划屏控制准星的操作方式，符合人体工程学设计。依托强大的即时动态光影演算，游戏中的开炮火焰、金属反光、昼夜变化等均遵照真实环境光效，堪称目前移动平台画面表现力最强大的3
C10288303	冬日中医	#上线至今得到各大市场优质应用推荐# #获得数百万用户青睐的中医健康类应用# 【产品简介】 冬日中医是一个专注中医领域的在线诊疗APP。我们筛选了全国优秀、经验名中医在线问诊，重新定义互联网时代的望闻问切；针对各种体制、疑难杂症提供专业有效的解决方案；为用户提供靠谱的中医药材购买渠道。我们希望打造值得国人信赖的中医互联网品牌！ <br
C10512557	蜜线	蜜线是一款有趣的服务交易软件  买卖东西上淘宝，那买卖个人技能，出售时间就要上蜜线！  早上不想起，没人送早餐？ 懒得下楼买东西？ 想夜跑没人陪？ 周末没约，不想无聊宅在家？ 技能傍身，想赚外快？ 没用共同兴趣爱好的朋友？  在蜜线，找组织，扎堆玩，活动随意挑，任务随你选，酬金任你拿 只
C10302897	FitTime	「FitTime」带给你卓越的原创健身、瑜伽视频训练计划，让你把家变成健身房，足不出户享受明星教练的课程，在家轻松减肥、瘦身、增肌、塑形。相信我，你离你想要的马甲线、人鱼线、翘臀、腹肌、瘦腿，只差一个「FitTime」。  「FitTime」荣获： - 2015年体育大生意年度最佳APP - 36Kr 「Next」 2015年度最佳健
C10190829	平安好车主	平安好车主，您的行车好帮手！平安好车主App是由平安产险悉心打造的互联网车主服务平台，为全国1.5亿车主、平安3500万车险用户提供可信赖的买车险、办理赔、查违章、养修车等服务，提供专业的车主行车记录、资讯交流空间，还有车主专属88折加油、积分、车险红包等福利。一个App在手，车主烦恼不再有。 功能描述 【买车险】App投保得￥1500红包，智能
C10273695	普通话学习	普通话学习:普通话考试、教师、播音主持、学拼音、配音员必备软件！ 汇集普通话考试知识点，拼音字母表、播音主持、古诗、绕口令等标准拼音发音音频。是需要普通话考试、想学习普通话（汉语）口语，想成为播音主持、教师的你最优选择。  【主要功能】 1.学拼音 荟萃拼音字母表的声母表、韵母表的发音图片及音频。从基础学习发音技巧，提供最标准的拼音字母表！
C10227262	 一路乐旅游	 一路乐旅游:一路乐旅游-提高您的旅游品质  【1000万用户的选择】 一路乐旅游是一款集景区智能导游、旅行约伴、本地人伴游、特惠旅游商品等功能需求于一体的自助游神器。目前已覆盖国内外2000多家景区，400多座城市，成为1000万用户出游必备的应用。  【最好用的智能导游】 智能导游是景区智能讲解及导航服务，使您不在依赖导游或讲解器，
C10405367	小在开播	快来『小在一会儿』，创建属于你的国学脱口秀。更有大师作伴，同道协行，让我们一起引领全民国学live新风气，绿色直播，灵动开启！         小在开播是一款传统文化在线视频服务应用，是国内首款弘扬中国传统文化主题的视频直播app。         我们以弘扬中华传统文化与国学为己任。致力于为广大传统文化爱好者们打造一个学习与交流，共
C10328276	横扫千军	横扫千军:●正统三国策略手游，唐国强携550万位主公向您发出邀请函；  ●2015、2016连续两年玩家票选还原度最高三国策略游戏，国产手游再无三国；  ●最man最硬派三国，权力的游戏，男人的国王梦，“直”到没朋友；  ●社交丰富，国与国勾心斗角，发挥外交才能，言语之间谋定天下；  ●目前限时赠送海量元宝VIP启动资金
C10253849	云视通	中维云视通监控软件是由中维世纪科技有限公司提供的一款基于Android系统的手机版远程视频监控客户端软件，可轻松实现远程视频监控和管理。  软件完美兼容安卓手机系统 Android4.0以上版本，具有全新的界面和一键式操作，可以连接公司所有的云视通设备，包括云视通的视频采集卡、DVR、NVR、IPC。
C10322597	功夫熊猫官方正版	功夫熊猫官方正版:首创多武器激爽连招，全新帮派争夺战，2016第一动作手游《功夫熊猫》震撼来袭！痴迷功夫梦的阿宝、华丽的翡翠宫、经典BOSS和电影场景原汁原味地呈现在游戏中！无锁定操作，无限次翻滚设定，灵活身段走位更风骚！闪避、背击、翻滚、KO， 精准攻击快感爆棚！首创易武系统，绿玉棍、太极密卷等武器自由切换，给你史无前例的革命性打击感！真气系统带你突破东方武学巅峰之境，3V
C10493352	Tumblr	发现和创造你所喜爱的内容。如果你喜欢什么东西，别再往下看了，赶紧去下载这个应用程序，开始享受吧。你绝对不会再无聊了。  ❍ 无论你喜欢什么，Tumblr 上应有尽有。  ❍ GIF 动图、文字、视频、音频，任何内容。在 Tumblr 上，你可以用任何形式挥洒激情。  ❍ 艺术、音乐、喜剧、设计、哲学、政治、随便、科学，再一
C10187028	水果连连看	风靡全球的超萌水果连连看再度逆袭！梦幻场景、超萌水果、可爱角色、多种终级爆破炸弹的道具等，酷！来吧！舞动你的手指，挑战跳跃极限，打破高果分，快来体验全新的连连看! 无尽模式、争分夺秒、翻越模式等,更多游戏玩法等着你发现！！  *****官方同步首发！APP强力5星推荐！ （1）单机游戏，体积小，不用登录，不用花流量  （2）适用于各类安卓设
C11053	一淘	唯美P图大师:清新唯美风格的智能照片美化处理软件！ 各种方形模糊效果，还有Square唯美式视频制作！   主要功能 1.square编辑工具：一键智能合成，照片一秒简约高大上！  2.视频美化编辑器：自由剪切 + 自定义背景音乐 + 细节调整！  3.美颜滤镜：Lomo、时光、夏日、故事、怀旧...... <b
C10281607	我的世界助手	我的世界助手是一款以minecraft为主题的我的世界盒子工具，它会为广大玩家朋友提供我的世界中文版攻略、我的世界枪战精彩视频以及我的世界神器制作方法等内容，同时也为广大的玩家们提供皮肤站、地图包、JS等下载资源，实现一键安装，增强玩家游戏体验，快来下载体验吧。
C44463	上网导航	hao123手机客户端是由中文上网导航第一品牌hao123上网导航倾力打造的一款快速、多功能的手机上网导航软件。 主要为用户提供搜索、热门网站、天气、股票、彩票、航班、路况、公交、酒店等上网常用服务的实用工具。 通过hao123手机上网导航，您可以轻松的阅读最热门的资讯、看更多的免费小说、浏览各种视频、上微博、玩游戏、网上购物、查天气、买彩票等多
C10374375	XY	【男士专属一站式生活方式跨境电商】 除了ZARA、H&M、优衣库，还有什么值得买？ 专注于中国男性生活需求，凭借对全球男性时尚趋势的敏锐嗅觉和专业的买手团队，XY将最in男士穿衣搭配技巧和高性价比单品推介给中国男人。   【男性海淘顾问，型男生活管家，情侣礼物专家】 从男装搭配到健康护肤，从运动健身到旅行户外；从把妹到美食美酒，
C10486401	全员加速中	全员加速中:以当前最火同名综艺节目为题材，打造出新一代多人休闲竞技跑酷。 在游戏中，玩家可以利用移动互联网与其他多名玩家进行实时在线的跑酷竞技，即竞技模式（包括全员加速赛、排位赛、赏金赛、大乱斗）；也可以通过剧情与AI进行互动，即冒险模式。 玩家操作角色扮演不同的身份，在场景中前进，使用跳跃、连跳、爬墙等动作越过障碍；通过场景中的道具盒得到道具，使用道具增强
C10357287	愤怒的小鸟（中文版）	《愤怒的小鸟（中文版）》是一款风靡全球的物理解谜游戏。游戏中小鸟们为了报复偷走鸟蛋的猪，鸟儿以自己的身体为武器，攻击猪们的堡垒。愤怒的小鸟提供基于物理原理、挑战多多的游戏方式以及长达多个小时的重玩价值。每个游戏关都需要逻辑、技能和力量才能解开。游戏下载量已过亿，成为全球玩家最多的游戏之一。 丰富的游戏关卡，让玩家能在游戏中充分领略到的乐趣。，多种游戏场
C10463522	我的安吉拉	《我的安吉拉》是一次不同的体验，一段属于绚彩舞台的奇幻旅程。她是个温暖善良的邻家少女，一步步蜕变成为美丽耀眼的女神。她是你，也是我，是每一个不放弃希望的平凡少女。当我们用安吉拉来实现心中的少女梦，安吉拉也在给大家编织更多更精彩的绚丽旅程。我的安吉拉将是国民女性手游的里程碑，也即将是你我共同见证的奇迹! 请让我们一起，不虚此行!  希望我们都能一起在安吉
C10520650	相格	您能通过Photo Grid相格，令人吃惊的组合变化照片，有非常多的模板可供选择，只需通过简单的几步就能完成。还不赶快试一下？相格版本：265 更新时间：2016-07-04
C10122035	达令全球好货	达令全球好货:【新人有礼】 新人专享优惠，购物接近零成本。 【任性包邮】 新用户首单就包邮。 【达令闪购】每日20点开抢，极致低价，绝对好货，数量有限。 【全球时尚杂货铺】遍及32个国家，上百位国际时尚买手，全球好货精挑细选，件件都会让您心动！ 【品类丰富】极致美护、全球零食、创意生活、配饰等商品种类高达万种，满足一切购物需求。 【明星鹿晗投
C10420870	壹佰金融	【壹佰金额】中国首家同时将风投基金、上市公司、保险等资源有机融合的互联网金融平台。 注册并实名立拿10000体验金，享6%年化特权收益，赚钱就是这么容易！ 公司背景 壹佰金融2015年5月19日在深圳市工商局注册成立，主要从事P2P网络借贷服务。平台股东包括：诺德投资股份有限公司（主板上市公司股票代码：600110）占股比例40%、河南东方
C10300781	酷跑奥特曼系列	酷跑奥特曼系列:奏响超人集结号，邀请各路英雄一起保卫地球！在全新增加的无尽模式中，玩家将会对抗一波又一波的怪兽军团，更有强大的全新BOSS等待挑战，让玩家尽情享受无尽杀戮的快感！游戏精心设计了六大角色形象，人物全采用3D建模，粒子效果让每一个动作都栩栩如生，配上畅快淋漓的震撼音效，仿佛一幕幕经典画面又在手游中再现。不仅如此，每个角色还拥有专属神器，在战斗中一键释放华丽终极技
C10359316	亿连驾驶助手	亿连驾驶助手:专为驾驶设计的导航助手，导航路况音乐和电话全搞定，可全程语音交互，让你即刻开启驾驶新生活。  专为驾驶设计的聚合界面 -驾驶中最常用的功能导航、路况、音乐、电话一页聚合 -无需在多个应用之间切换，操作方便快捷  实时路况，路线及时调整，真正避堵 -深度定制高德地图，实时更新 -导航中，及时重新规划，真正躲避拥堵
C10513955	心潮减压	【获得荣誉】 《搜狗好应用》《腾讯科技》《动点科技》《钛媒体》《小众软件》推荐!  【应用介绍】 心潮减压是一款展示科技之美的心理应用，她帮你快速减压、调节情绪、改善睡眠以及进行生理监测； 心潮减压适用于以下情境：紧张、焦虑、愤怒、低落、疲惫、失眠、注意力不集中、效率低下等等。  【主打功能】 生理监测：源于前
C41989	爱卡汽车	珍房网是深圳市珍房网络有限公司精心出品的一款为房地产销售量身定制的手机应用，客户及销售人员在APP上注册会员后可以快速浏览海量楼盘信息及最新优惠，通过报备到意向楼盘看房，客户成交后可轻松赚取珍赚奖金。我们的目标是搭建房地产购销平台，让买房的人更省钱，让卖房的人更省心，更放心！  主要功能：1，楼盘：精选优质楼盘，带客户即可拿奖金。2，客户：添加，
C10136606	看片神器	看片神器是一款免费高清多站点视频聚合播放器，提供众多电影、电视剧、综艺、动漫、资讯等各种视频资源的整合搜索功能；无需注册，既可在线播放，也可无限量下载；此外，还有精准推荐，一键追剧，手机视频管理，特色标签找片等独特功能，满足你找片、看片的各项需求。神器在手，看片无忧！  【特色功能】 1、众多资源聚合搜索，海量资源一网打尽； 2、在线
C10208393	柚宝宝孕育	【原美柚孕期更名为柚宝宝孕育】 ● 柚宝宝孕育，孕妈备孕神器 App Store健康榜备受准妈妈青睐的孕期软件，超火爆的孕妈交流社区，分享宝贝成长的温馨瞬间。 ● 准妈妈指南，专为备孕的你 测试怀孕几率，提供孕期实用指南，为你带来好孕气，助您平安顺利当妈咪！ ● 超人气圈子，方便孕妈交流 孕妈、辣妈们都爱的交流社区！求好孕
C10174442	WiFi 连网神器	WiFi 连网神器是一款好用、简洁、省流量的万能免费 WiFi 连接工具。WiFi 连网神器使用安全的云端数据，一键免费连接中国移动CMCC、中国联通、中国电信的WLAN网络服务等千万加密 WiFi 热点。WiFi 连网神器让你随时随地免费上网看小说、看电影、看美图、看新闻、看漫画、玩游戏、听音乐、查地图、找团购、上淘宝、打专车，是出差旅游购物学习的必备应用
C10238433	足记	我知道：你喜欢晒自拍，晒旅行，晒美食，不是为了显摆给谁看；只是因为你有趣、有料、有想法。只是为了像电影一样记录你的新生活。 【既nice又in】2016明星APP，超多明星、大V的潮流玩物，正所谓人生如戏，全凭足记！  【独特拍照模式】“大片模式”让你分分钟拍出具有电影感的照片；“影集”让你轻松编出属于自己的电影。  【照片美化】年度最受欢
C10150491	卡通农场	这里与别不同。在这里，白天不降雨，但农作物不枯萎。粮食自由生长，邻居笑脸迎人，卡通农场版本：1521 更新时间：2016-06-30
C7377	公务员考试	91UP公务员考试是国内第一款专门针对公考特性而研发的免费考试宝典，累计用户超千万，每年超过1/3的公考考生都在使用91UP公务员考试软件公考备考。  91UP公务员考试拥有超过3万道由公考培训专家精选的各类题目，覆盖行政能力测试、申论、面试各课程所有知识点。是目前市面上题库最全的免费手机应用之一。同时还提供了包括在线做题、真题解析、预测分、名师
C10345844	启信宝企业信用查询	启信宝企业信用查询:精准快速的企业信用信息查询工具，为各界人士提供丰富详尽的企业信息检索，尤其能帮助金融从业者、律师、投资人、媒体记者、销售与管理等专业、商务人士提供全面、客观、权威的工商、投资、司法拍卖、资质、许可、处罚等企业信息，是各界商务人士必备的企业征信利器。  企业信息查询  轻松告别度娘，股东信息、高管、工商查询，变更一键知晓 信誉信用查询  黑名
C10478134	课后帮	课后帮，中小学生专属课后交流活动领地。  课后帮主张“玩，是更好的教育”。内置丰富的社交玩法，都是通过“玩”，营造出一个健康的社交环境，提升中小学生的阅历和能力，缓解学习压力，展现出应有的活力，从而获得更好的学习、生活状态。  找学伴—聊天交友 通过附近的人或者搜索用户ID、用户名添加学伴，还能根据已有的学伴关系，自动匹配可能认
C10233297	脉脉	职场干货、观点热评、吐槽爆料...用脉脉(maimai)，交流各行各业新鲜事!  为什么要用脉脉： 1.行业交流   掌握同行动态、行业热评 2.职场干货   分享同行经验、话题观点 3.匿名吐槽   爆行业内幕、同行薪资、公司八卦 4.找人办事   跳槽、挖人、找钱、找关系，人脉帮你解决 <
C10004261	酷狗铃声	酷狗铃声:最全手机铃声曲库，海量手机铃声，免费使用，手机必备。 铃声、闹铃、来电、短信，一键设置，一步到位。 《推荐铃声》 整合时下最热门、最潮、最新的手机铃声，“都叫兽、我是歌手、邓紫棋、爸爸时间去哪儿…”，时刻紧跟当下潮流。 《精准搜索》 具备酷狗音乐完整曲库，想听什么，就搜什么。 《种类齐全》 热门流行、搞怪、影视、动漫
C10432087	造梦西游OL	《造梦西游OL》手游来啦！经典页游改编，拥有数千万注册用户，被评为年度最佳游戏。讲述悟空一行人大闹天庭，为解救玉帝挑战一个又一个邪恶BOSS，历经九九八十一难的故事。紧张刺激的战斗系统、多变的技能组合、搭配不同武器装备，使战斗充满趣味和挑战！ 【游戏特点】 全新摇杆玩法，专为手游量身打造； 百变技能组合，战斗更具随机性； 多种武器装备
C10208198	乐教乐学	《乐教乐学》是一款跨平台开发的“人人通”教育教学平台，集教育管理、微课中心、新闻传播、作业通知、平安校园、竞赛活动、游戏化学习等若干应用于一身。 免费为教育局、电教馆、学校快速建立更方便、更实用、更有效的信息化教育教学平台，可加快推动信息技术与教育教学的融合、创新与发展。 教师可利用乐教乐学开展反转课堂；布置在线作业；发布通知、问卷调查；课堂测评
C10265756	黄油相机	App Store 首页推荐，更适合中文字体的拍照加字应用。   黄油相机一直致力于打造最好用的拍照加字工具，方便你用恰到好处的方式表达自己的情绪和心情。这一次，想说的都在照片上。   【自带表情的汉字】  文字，远非仅仅横竖撇捺的随意组合。只要选对了富有个性的字体风格，不管是咆哮体还是小清新，见字如见人。   和国
C10165470	Boss直聘	Boss直聘－专注互联网领域招聘神器，给找工作的人更便捷的服务 颠覆招聘行业，层层筛选，确保信息的真实、有效性。高管实时在线，职位精确匹配，无需复杂简历，不要HR、不要猎头，不要几轮面试，双向秒选，与未来上级直接沟通，闪电入职。  【招聘更专业】专注互联网领域，线上招聘天天有 【职位更全面】应届毕业生？互联网大牛？统统满足你，海量职位
C10116183	呼应电话	呼应电话:使用呼应拨打全球手机、固话，不花流量不花钱！无需对方安装。超过1亿用户的选择。完美适配所有机型。工信部唯一认证呼应号码，最安全的反窃听电话。  【免费免流量】注册呼应，活动多，赠送时长多，无论身处全球各地，均可免费拨打手机、固话。选择回拨拨打方式，通话过程不消耗流量； 【第二号码】注册呼应立即有第二号码功能，不仅能呼出，同时好友拨打你的呼应
C10183223	阅读王	天天有限免，小说任你看哦！  阅读王，一款拥有海量小说与图书的手机阅读平台。百万本热门小说，免费小说，经典名著尽情畅读，内容覆盖总裁豪门小说、言情小说、穿越架空小说、玄幻小说、青春校园小说、修仙小说、悬疑小说、同人小说、名著、两性生活等各种类型。你想看的小说，这都有！  【产品特色】  1.自动更新最新章节，速度领先不止半步。  2.
C10182781	战舰帝国	《战舰帝国》上演百万战舰火力比拼。尽情体验数万玩家、军团之间为了争夺资源和地盘。运筹帷幄的全盘操控、精妙绝伦的战场还原，体验独一无二的战舰集群战！集结！向胜利前进！ 　　更多亮点：一战、二战时期传奇名舰悉数汇聚；3D转2D精细模型渲染，逼真至极；近代著名海战真实还原，范围覆盖全球；战舰升级改造、阵容搭配、配件组装等高端玩法层出不穷；震撼海战场景，海空大
C10153759	典典养车	典典养车:【让养车更简单】 洗车 保养  油漆  轮胎 违章 等一站式汽车服务平台，可用App来寻找商户，报价，支付； 全国40多个城市，200家【典典连锁店】高标准直营门店；5000家【典典认证店】； 全国统一价格，统一耗材，统一服务； App还可方便便宜地：买车险，查违章，代缴罚款，加油卡充值，代办年检，道路救援等； 600万车主的共
C10276545	浦发信用卡	浦发信用卡:浦大喜奔，是一个金融生活方式。 -------浦发银行信用卡唯一官方APP 【产品特色】 1.账户贴身管理：账户信息定制管理，随时随地掌握随行； 2.积分轻松易兑：积分当钱花，实惠又便利，好赚又好花； 3.生活轻松精彩：何止充话费、兑影票、运动健身神马哒… 4.正品小浦海淘：海外优质正品，闪电清关，更有关税补贴； 5
C10531231	好孕女王	好孕女王:晒孕照、学孕装穿搭，还有日本原装用品等你来抢，只要有一个积分，就可以参加专属准妈妈们的“积分夺宝”罗！  ---------------------------  ※ 凯特王妃、丹麦王妃教你晒出唯“美”孕装，原来怀了孕也可以这么时尚！这么有范！谁说孕妇只能穿背带裤、孕妇装的？怀了孕的女人一样要打扮自己，让自己美美哒~  ※
C46910	百姓网	百姓网，涵盖357城市覆盖五千万人使用的分类信息平台。在这里可以免费发布和查询招聘求职、二手闲置物品、家政维修、房屋租售、二手汽车、征婚交友、宠物、票务卡券等海量生活信息。  特点 1.海量信息，总能找到你所需 2.信息发布超简单，10秒闪电发布 3.二手物品在线交易，安全靠谱、快速成交 4.逛逛页面，足不出户即可搜索各类
C10151961	薄荷	薄荷——减肥食谱、健身视频、卡路里计算 减肥人手必备的App，无数减肥达人的聚集地； 4000万减肥健身用户的选择，6次苹果首页推荐。  用过薄荷的小伙伴说： Bblythe_96： 来薄荷一个多月一直坚持合理膳食 运动，现在已经健康减重 10 斤，开始突飞猛进现在持续平台期，不过有你们在我就不怕停滞不前～我爱薄荷！ <b
C10312598	熊出没之丛林大战	《熊出没之丛林大战》是一款射击类游戏，根据今年最火的在上百电视台热播的动画巨作《熊出没》改编。原始的丛林遭到了现代科技的破坏，为了不让他们破坏动物们的家园，游戏中你将要扮演熊大、熊二和翠花等经典角色，带领你的宠物朋友，躲过不同的障碍和找寻丛林中更强大的武器和机器光头强对抗，游戏中你需在关卡中你要不断的收集宝石道具来解锁新的角色，并且通过礼包获取金币升级火力。
C177969	淘粉吧	淘粉吧（www.taofen8.com）-中国淘宝京东网购返利领导品牌，专注网购返利，华为女性&网购买手必备! 便捷网购，省钱返利，就上淘粉吧！ 超高返，9块9包邮、商城返，统统返！  【功能亮点】 1、一元购：任性一元购，一元买到超值精选商品，爽翻天！ 2、白菜党：热卖榜单，白菜价格，跟风买，不会错！ 3、9块9包
C56435	教练宝典	教练宝典-驾校之家是由木仓科技出品的一款为驾校及教练量身定制的集招生、教学、管理为一体的全新产品。 我们致力于真正帮助驾校及教练解决招生难题、提升教学水平和服务质量。教练宝典-驾校之家与驾考宝典一脉相承，由驾考宝典原班人马倾力打造。  【产品功能】 1.招生管理：招收学员不费神，坐等学员询价，提高招生效率、降低招生成本； 2.学
C50927	QQ HD	-----QQ HD·乐在沟通-----  √优化安卓平板用户移动聊天体验 √多人视频、视频美颜、文件多端互传，不断创新满足沟通所需 √致力于打造欢乐无限的沟通、娱乐与生活体验  -----主要功能-----  ·聊天消息：随时随地收发好友和群消息，一触即达。 ·语音通话：两人、多人语音通话，高清畅聊。<
C10427798	同一个世界	思考，你需要静静！抛去浮沉，回归本心！这就是《同一个世界》给你带来的全新感受！ ◆◆◆被苹果编辑推荐：优秀新游戏◆ ◆◆◆荣获AppStore中文独立游戏精品◆ ◆◆◆知名编辑(微光)5星点评◆ ◆◆◆这是一场烧脑风暴！◆ —————————— 这是一款经由唯美的场景、凄美的剧情和集结了各种奇思妙想的关卡交织而成的梦幻作品
C10300430	天天练	3分钟秒懂知识点，刷题刷出真学霸！ 中小学必备学习神器。 搜题出答案？别骗自己了！到考试还是不会做。 打铁还需自身硬，骗自己的结果只能当一辈子学渣，只有掌握了学习要点，不依不靠，成为真学霸，才可能走上人生巅峰。 《天天练》由乐乐课堂的一批清华、北大出身的学神们精心打造，倾囊相授学习秘诀，目前已涵盖初中数理化、高中数理化，以及小学语文、
C10279611	微商的家	你刚做微商？想找货源？要学经验？来微商的家吧，学经验、找货源、找伙伴，帮助初学的微商搞定货源学习经验，帮助成熟的微商找到分销，收获更大成功。用心服务大家，微商的家每天在进步！微商的家是微商朋友共同的家园，和我们一起参与吧。
C10214363	高考帮	高考帮--高考必备提分利器，高考志愿填报参考系统 面临高考报考的你，必须要装的一个 App：  1.高考志愿填报专家，全天候直播答疑，【高考帮】更专业 高考志愿填报名师在线答疑，超时长专项讲解，超耐心答疑解惑，高考志愿填报名师时刻在你身边。全方位360°贴心为你备战高考志愿填报！ 学长学姐在线解答高考志愿填报问题，随时帮你解决报
C10112387	好唱	好唱 · 全民音乐 全民创作 - 你身边的好声音 一款Hi-Fi级音质的专业手机k歌App，玩转音乐、也要玩的专业  ● 【全民音乐】-听不一样的神翻唱，每天发布两万首音乐作品 ● 【以歌会友】-发现你身边的好声音，无音乐不朋友 ● 【大众乐评】-大众评分 公平公开，刷花刷榜 我们拒绝 ● 【我的专辑】-收藏他人的声音，打
C19576	一嗨租车	一嗨租车:覆盖全国200+城市、300+机场/高铁站、2000+网点、200+车型、全系新车上架，无纸化车辆交接。都市白领、商务人士自驾出行的全新首选。  一嗨全新功能震撼来袭： 【国际租车】国际租车震撼来袭，百个城市、千款车型带您畅游世界。 【自驾】高端车型新上架，心动体验、随心分享； 增加部分城市限行提醒。 【专车】新增加企业审核逻辑
C10391137	零钱购	1元买车？1元买手机？1元买黄金？ 神马？！！！ 这是真的！ 来零钱购！1元什么都能买到！ 一个给你无限惊喜的平台。小小零钱，大大作用。 在零钱购，随手一元钱，也许就能得到你梦寐以求的汽车、手机、单反、黄金…… 一元钱让你妙变高富帅，白富美。 你想要的这里都有！ 【规则玩法】 每一件商品参考市价被分若干等份（人
