C10251063	http://appstore.huawei.com:80/app/C10251063	漫漫漫画	C10343580:麦萌漫画,C10297130:新漫画,C10311280:天天漫画,C10201995:轻漫画,C10239127:可米酷漫画,C6397:魔屏漫画,C10260129:大角虫漫画,C10325824:网易漫画,C10311889:漫云,C10178541:豆腐,C57236:今日头条,C9147:网易新闻,C2022:搜狐新闻,C104688:腾讯新闻,C179773:爱读掌阅,C149006:塔读文学,C28837:ZAKER,C86189:爱动漫,C2034:天翼阅读,C10084466:咪咕阅读,
C10522944	http://appstore.huawei.com:80/app/C10522944	记账软件	C10525302:财务记账,C10513469:记账管家,C10374085:天天记账,C10470293:笨笨记账本,C10149745:账王,C10519218:简易记账本,C10449433:9188记账,C10521552:天天记账本,C10515012:口袋记账本,C10459478:微记账,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行,
C10200873	http://appstore.huawei.com:80/app/C10200873	天天果园	C10437087:百果园,C10285431:本来生活,C10208891:爱鲜蜂,C10379172:每日优鲜,C10302316:拼好货,C10184827:顺丰优选,C47665:中粮我买网,C160372:东方购物,C10037120:上海移动掌上营…,C5165:1号店,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:手机京东,C9136:唯品会,C10116109:百度糯米,C41277:苏宁易购,C10284106:美丽说,
C10128330	http://appstore.huawei.com:80/app/C10128330	家长帮	C10197376:好家长,C10294792:百看早教,C10488429:学而思网校,C6444:我爱汉字,C10148033:智慧树,C10502497:家长通,C10488690:宝宝学汉字,C55044:口袋故事,C10323975:宝宝懂礼貌,C10437802:儿童教育识图形,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10259014	http://appstore.huawei.com:80/app/C10259014	叽里呱啦	C10453451:趣趣英语,C10294792:百看早教,C10197618:宝贝英语说,C10461981:宝宝英语听听,C10307788:少儿趣配音,C34509:宝贝听听,C55044:口袋故事,C10204288:英语趣配音,C10128330:家长帮,C10264062:纳米盒,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10521045	http://appstore.huawei.com:80/app/C10521045	NOW	C10298367:花椒直播,C10177886:nice,C10285679:映客直播,C10161744:抱抱,C10318669:PicsArt,C10250704:Feel,C10411533:SNOW,C10204517:MIX,C10036109:小恩爱,C10199294:探探,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10536630	http://appstore.huawei.com:80/app/C10536630	记账理财	C10513469:记账管家,C10515012:口袋记账本,C10521552:天天记账本,C10519218:简易记账本,C10459478:微记账,C10254375:口袋记账,C4582:挖财记账理财,C3400:随手记,C66323:华为备份,C10132067:华为帐号,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10132067:华为帐号,
C10525302	http://appstore.huawei.com:80/app/C10525302	财务记账	C10149745:账王,C10522944:记账软件,C10513469:记账管家,C10519218:简易记账本,C10260397:生意专家进销存,C10521552:天天记账本,C10449433:9188记账,C10515012:口袋记账本,C10459478:微记账,C10254375:口袋记账,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行,
C10554179	http://appstore.huawei.com:80/app/C10554179	天天来夺宝	C9136:唯品会,C31852:蘑菇街,C10391137:零钱购,C34075:手机淘宝,C57804:天猫,C10049053:华为商城,C5206:美团团购,C20252:手机京东,C8618:当当,C10116109:百度糯米,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:手机京东,C9136:唯品会,C10116109:百度糯米,C41277:苏宁易购,C10284106:美丽说,
C10274002	http://appstore.huawei.com:80/app/C10274002	今目标	C10082485:名片全能王,C10231506:钉钉,C10113430:CAD快速看图,C10101754:招商银行,C10428146:民生银行,C179545:智联招聘,C136900:掌上生活,C10068705:扫描全能王,C7980:前程无忧51job,C10166330:网易邮箱大师,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10152911	http://appstore.huawei.com:80/app/C10152911	号百彩票	C56549:中彩票,C10198771:彩鸿彩票,C10237262:彩票预测大师,C10024741:9188彩票,C10175261:彩票分析,C10199971:唯彩会彩票,C38623:约彩彩票,C10158416:11选5彩票,C10013751:彩猫彩票,C10140478:竞彩258彩票,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行,
C10191017	http://appstore.huawei.com:80/app/C10191017	六间房秀场	C162891:我秀娱乐直播,C10110766:九秀直播,C112041:秀色秀场,C10117468:微播美女直播,C10212570:秀吧直播,C10174310:嘟嘟美女视频直…,C10165939:么么直播,C10231658:随遇直播,C82705:KK,C10181756:来疯直播,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10189755	http://appstore.huawei.com:80/app/C10189755	沪江小D词典	C10256521:沪江学习,C10029532:沪江听力酷,C10495722:Google日语输…,C10160789:沪江CCtalk,C6000427:百度日文输入法,C10136312:沪江网校,C10050642:沪江开心词场,C10287014:最最日语,C10121835:新标准日本语初…,C10145526:微软必应词典,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10264231	http://appstore.huawei.com:80/app/C10264231	求脱光交友	C10322916:泡泡交友,C10275547:亲亲,C10178640:蜜恋交友约会聊…,C10180592:求爱,C10298938:暖暖交友,C10416150:喵哆啦_寂陌约…,C10365914:闪约,C10258369:同城婚恋交友约…,C10386947:离异圈,C10248683:敢聊,C5683:微信,C9319:QQ,C7166:微博,C10085602:花粉俱乐部,C23563:陌陌,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C10405418:QQ邮箱,C19185:百度贴吧,
C10511613	http://appstore.huawei.com:80/app/C10511613	暗黑黎明2	C10202324:暗黑黎明,C10504903:六扇门,C10479086:倚天屠龙记,C10435021:鬼吹灯3D（姚晨…,C10375553:霸道:剑灵觉醒,C10523038:暴走魔兽团,C10429795:剑与魔法,C10420251:青丘狐传说,C10321085:Raven：掠夺者,C10500417:狂暴之翼（次日…,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C10538991	http://appstore.huawei.com:80/app/C10538991	捕鱼达人2016	C10544599:天天真人捕鱼,C10483346:欢乐千炮捕鱼,C10281417:电玩捕鱼2,C10477312:街机达人捕鱼_…,C10403437:电玩捕鱼,C10148911:天天街机捕鱼,C10233814:捕鱼大满贯赢话…,C10472199:啪啪捕鱼千炮赢…,C10356973:疯狂捕鱼4赢话…,C10300511:街机金蟾捕鱼,C10134672:开心消消乐,C10147130:PopStar！消灭…,C10026769:水果忍者,C10285643:球球大作战,C10166495:捕鱼达人3,C10189589:宾果消消乐,C10162014:消灭星星2015,C10236974:饥饿鲨：进化,C10145675:泡泡龙亚特兰蒂…,C10148546:别踩白块儿,
C10256020	http://appstore.huawei.com:80/app/C10256020	五子棋	C10383352:途游五子棋,C10536964:口袋五子棋,C10453534:谁是卧底,C10249817:中国象棋,C10404830:博雅四国军棋,C10099610:博雅中国象棋,C10206243:全民数独,C10441287:看图猜明星,C10345864:单机麻将,C10523418:2D桌球单机游…,C10179513:单机斗地主,C10147396:博雅斗地主,C10099610:博雅中国象棋,C10162861:真人斗地主2,C10157957:欢乐斗地主,C10147656:斗地主赢话费,C10269239:单机斗地主,C10197063:三国杀,C10345864:单机麻将,C10249817:中国象棋,
C10403071	http://appstore.huawei.com:80/app/C10403071	快乐点点消	C10411529:啪啪消消乐,C10349936:Hello Kitty…,C10401502:开心连连乐2016,C10356718:最萌消消乐,C10262116:花儿消消乐,C10249026:全球爱消除,C10434029:开心糖果消消乐,C10434486:萌羊泡泡大战,C10510470:萌萌消蛋糕,C10445178:合体消消乐,C10134672:开心消消乐,C10147130:PopStar！消灭…,C10026769:水果忍者,C10285643:球球大作战,C10166495:捕鱼达人3,C10189589:宾果消消乐,C10162014:消灭星星2015,C10236974:饥饿鲨：进化,C10145675:泡泡龙亚特兰蒂…,C10148546:别踩白块儿,
C9913	http://appstore.huawei.com:80/app/C9913	凯立德导航	C10462964:凯立德导航,C2060:导航犬,C392: 图吧导航,C5745:天翼导航,C10032732:百度导航,C3403:高德导航,C18758:搜狗地图,C10170011:手机号定位,C2212:腾讯地图,C60394:谷歌地图,C3382:百度地图,C20911:高德地图,C5157:携程旅行,C262:去哪儿旅行,C10047107:滴滴出行,C5745:天翼导航,C3403:高德导航,C10239309:优步 - Uber,C39196:艺龙旅行,C10043914:和地图,
C10059455	http://appstore.huawei.com:80/app/C10059455	酒仙网	C10398195:酒仙团,C10326007:1919快喝,C6830:也买酒红酒,C47665:中粮我买网,C5165:1号店,C10059344:亚马逊购物,C10016493:国美在线,C41277:苏宁易购,C10315559:瓜子二手车,C2217:我查查,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:手机京东,C9136:唯品会,C10116109:百度糯米,C41277:苏宁易购,C10284106:美丽说,
C10329010	http://appstore.huawei.com:80/app/C10329010	差钱吗	C10427982:去哪贷,C10301170:友借,C10342900:好有钱,C10501647:手机微贷款,C10332556:花啦花啦,C10498706:来借钱,C10516676:借钱快,C10277492:投哪好贷,C10364823:随手借,C10311231:邮乐金融,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行,
C10280647	http://appstore.huawei.com:80/app/C10280647	植物大战僵尸全明星	C10541346:植物暴击僵尸,C10242545:植物战僵尸王2,C10498088:植物KO僵尸,C10427697:植物大战怪兽,C10076817:植物大战僵尸2…,C10509320:愤怒的小鸟冲冲…,C10329923:恐龙神奇宝贝,C10406578:愤怒的小鸟变形…,C10271928:僵尸尖叫,C10418653:赛尔号超级英雄,C10076817:植物大战僵尸2…,C10259988:多玩我的世界盒…,C10113531:保卫萝卜2,C10329573:部落冲突,C10164365:海岛奇兵,C10167041:乱斗西游2,C10206553:坦克前线：帝国…,C10119037:3D坦克争霸,C10297297:大航海时代7,C10182781:战舰帝国,
C10351487	http://appstore.huawei.com:80/app/C10351487	Outlook	C10452887:OneDrive,C10466341:SkypeforBusi…,C10069527:OneNote,C10166572:WPS邮箱,C10071727:Office Mobil…,C10323493:Translator,C10403095:Cortana,C10029223:谷歌邮箱 Gmai…,C7127453:Microsoft Ex…,C10238904:Skype,C5683:微信,C9319:QQ,C7166:微博,C10085602:花粉俱乐部,C23563:陌陌,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C10405418:QQ邮箱,C19185:百度贴吧,
C23673	http://appstore.huawei.com:80/app/C23673	天籁K歌	C10045351:咪咕爱唱,C118740:麦唱,C10112387:好唱,C10105577:欢乐KTV,C190406:酷我K歌,C10167365:演唱汇全民k歌…,C10250252:欢唱,C139151:爱唱,C10254033:K米,C10235825:天天爱唱歌,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10147116	http://appstore.huawei.com:80/app/C10147116	中央天气预报	C10442175:天气预报,C6341304:天气预报,C10488543:天气预报,C10497709:15日天气预报,C144568:知趣天气,C10185827:天气,C10400304:中国天气通,C10060797:2345天气预报,C10015948:雅虎天气,C4610:天气通,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10132067:华为帐号,
C10203227	http://appstore.huawei.com:80/app/C10203227	礼物说	C10277477:小世界,C10229445:半糖,C10325556:See,C10399518:氢气球旅行,C10260980:小红唇,C10331729:空空狐,C10269062:MONO,C104023:堆糖,C10095728:手工客,C10122035:达令全球好货,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:手机京东,C9136:唯品会,C10116109:百度糯米,C41277:苏宁易购,C10284106:美丽说,
C10497223	http://appstore.huawei.com:80/app/C10497223	内什么	C10248683:敢聊,C10181367:摩擦,C10194205:陪陪,C30454:遇见,C10237717:号簿助手,C10493274:Messenger,C7166:微博,C5683:微信,C19185:百度贴吧,C9319:QQ,C5683:微信,C9319:QQ,C7166:微博,C10085602:花粉俱乐部,C23563:陌陌,C10154337:易信,C37549:189邮箱,C2543:QQ同步助手,C10405418:QQ邮箱,C19185:百度贴吧,
C10509626	http://appstore.huawei.com:80/app/C10509626	嗖嗖身边	C10509880:嗖嗖抢客,C10341009:小秘,C10257811:到位,C10348102:e家洁,C10257949:家政帮,C10189642:云家政,C61574:爱城市,C10207978:58到家,C10317171:e袋洗,C10253682:阿姨帮,C10026044:58同城,C3386:汽车之家,C168951:车轮查违章全国…,C10289451:饿了么,C10315005:华为生活服务,C10020407:汽车报价大全,C1952: 赶集生活,C30243:猫眼电影,C7687:豆果美食,C10187826:美团外卖,
C10329317	http://appstore.huawei.com:80/app/C10329317	肯德基优惠券	C10354378:布丁优惠券,C10387797:麦当劳优惠券,C10449011:麦当劳优惠券,C10535524:麦当劳优惠券,C6015363:肯德基,C10437591:必胜客,C30243:猫眼电影,C7687:豆果美食,C10296404:下厨房,C10187826:美团外卖,C10026044:58同城,C3386:汽车之家,C168951:车轮查违章全国…,C10289451:饿了么,C10315005:华为生活服务,C10020407:汽车报价大全,C1952: 赶集生活,C30243:猫眼电影,C7687:豆果美食,C10187826:美团外卖,
C10304997	http://appstore.huawei.com:80/app/C10304997	天巡旅行	C10390863:带我飞,C10502888:国泰航空,C10048892:穷游最世界,C6425034:亚洲航空airasi…,C10077803:全球定酒店 Ex…,C10217835:TripAdvisor…,C10352357:Agoda安可达,C10222424:十六番,C10053019:Booking.com缤…,C10382186:租租车,C3382:百度地图,C20911:高德地图,C5157:携程旅行,C262:去哪儿旅行,C10047107:滴滴出行,C5745:天翼导航,C3403:高德导航,C10239309:优步 - Uber,C39196:艺龙旅行,C10043914:和地图,
C10319360	http://appstore.huawei.com:80/app/C10319360	AcFun	C10286469:人人美剧,C10125085:哔哩哔哩动画,C10175435:布卡漫画,C10204253:爱豆,C10178693:豆瓣,C54519:有妖气漫画,C27987:音悦台,C10047082:知乎,C115239:腾讯动漫,C10168892:网易云音乐,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10305910	http://appstore.huawei.com:80/app/C10305910	讯飞语记	C10423528:文字转语音,C10306840:快听小说,C10076268:语音手写输入法,C135323:灵犀语音助手,C5979:阅读星,C84826:起点读书,C47510:QQ输入法,C10434241:印象笔记,C10420416:荣耀阅读,C10102652:熊猫看书,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10085405	http://appstore.huawei.com:80/app/C10085405	企业QQ	C10502046:企业微信,C179047:纷享逍客,C10238904:Skype,C10082485:名片全能王,C10014796:酷米客实时公交,C10231506:钉钉,C10069955:千牛,C10101754:招商银行,C10365381:双开助手,C136900:掌上生活,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10455232	http://appstore.huawei.com:80/app/C10455232	火影忍者 - 忍者大师	C10241514:航海王 启航,C10387866:死神觉醒,C10369917:航海王强者之路,C10483219:赛尔号：精灵大…,C10271809:星战风暴,C10455929:数码世界OL,C10337335:究极数码暴龙,C10418653:赛尔号超级英雄,C10271522:拳皇97OL,C10229856:高达战争,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C34614	http://appstore.huawei.com:80/app/C34614	中级会计职称	C10460155:中级会计职称练…,C10413071:2016中级会计考…,C10172587:会计职称题库,C10200416:会计职称随身学,C10276281:会计考试宝典,C34433:初级会计职称,C10428761:注册会计师随身…,C49248:会计移动课堂,C10165044:CPA题库,C10200432:会计帮,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10275071	http://appstore.huawei.com:80/app/C10275071	欢乐斗地主	C10391056:豆子斗地主,C10332830:欢乐斗地主,C10237115:欢乐斗地主联赛,C10222737:快来斗地主,C10425702:欢乐斗地主（真…,C10250846:斗地主,C10157957:欢乐斗地主,C10242411:一起欢乐斗地主…,C10417066:斗地主,C10435420:美女逗地主,C10179513:单机斗地主,C10147396:博雅斗地主,C10099610:博雅中国象棋,C10162861:真人斗地主2,C10157957:欢乐斗地主,C10147656:斗地主赢话费,C10269239:单机斗地主,C10197063:三国杀,C10345864:单机麻将,C10249817:中国象棋,
C10314251	http://appstore.huawei.com:80/app/C10314251	快看影视	C10163065:看客影视,C10461561:影视大全,C41293:WTV影视大全,C10461943:影视大全,C145222:手机电影,C10136606:看片神器,C7256:快手看片,C10411657:超级视频,C10200076:影视大全,C10399605:百度影音,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10537016	http://appstore.huawei.com:80/app/C10537016	快牙国际版	C10540553:快牙网传,C10057661:Google Play …,C50927:QQ HD,C43719:迅雷,C188494: 魔秀桌面,C10272769:影视大全,C10115951:掌上英雄联盟,C6337:百度输入法,C27990:聚力视频,C10059351:手机营业厅,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10132067:华为帐号,
C10110986	http://appstore.huawei.com:80/app/C10110986	飞凡	C82242:卖座电影,C10028731:万达电影,C10064080:格瓦拉@电影,C30243:猫眼电影,C10234011:京东钱包,C6015363:肯德基,C136900:掌上生活,C61569:返利,C41277:苏宁易购,C10186504:百度外卖,C10026044:58同城,C3386:汽车之家,C168951:车轮查违章全国…,C10289451:饿了么,C10315005:华为生活服务,C10020407:汽车报价大全,C1952: 赶集生活,C30243:猫眼电影,C7687:豆果美食,C10187826:美团外卖,
C88200	http://appstore.huawei.com:80/app/C88200	2345浏览器	C10154546:网址导航,C10229981:绿茶浏览器,C162515:4G浏览器,C10480617:安全浏览器,C10430716:极速浏览器,C10003911: 海豚浏览器 ,C10364688:私密浏览器,C10270329:WiFi浏览器,C10249944:蚂蚁浏览器,C44463:上网导航,C36902:WiFi万能钥匙,C27162:华为应用市场,C10055832:华为文件管理,C66323:华为备份,C21976:UC浏览器,C10067631:华为手机服务,C20679:QQ浏览器,C10207207:华为云服务,C10059090:华为游戏中心,C10132067:华为帐号,
C10064080	http://appstore.huawei.com:80/app/C10064080	格瓦拉@电影	C124292:蜘蛛电影,C82242:卖座电影,C42049:微票儿,C160:时光网,C10044918:淘票票,C30243:猫眼电影,C10028731:万达电影,C10037120:上海移动掌上营…,C10107315:银联钱包,C10064044:大麦,C10026044:58同城,C3386:汽车之家,C168951:车轮查违章全国…,C10289451:饿了么,C10315005:华为生活服务,C10020407:汽车报价大全,C1952: 赶集生活,C30243:猫眼电影,C7687:豆果美食,C10187826:美团外卖,
C10411571	http://appstore.huawei.com:80/app/C10411571	拍得利赚钱	C10466221:乐WiFi赚钱宝,C10423929:赚钱糯米狗,C10283283:闲侠拍立赚,C10477891:赚钱-赚钱狗,C10369380:享推一手机赚钱,C10201909:服务赚钱,C10508297:分分赚,C10253243:随手赚,C10338812:赚点,C10444077:躺赚,C34075:手机淘宝,C10049053:华为商城,C5206:美团团购,C10608:大众点评,C57804:天猫,C20252:手机京东,C9136:唯品会,C10116109:百度糯米,C41277:苏宁易购,C10284106:美丽说,
C10203747	http://appstore.huawei.com:80/app/C10203747	拳皇97	C10274164:拳皇97高清版,C10406697:全民格斗王,C10271522:拳皇97OL,C10509345:三国战纪,C10428637:真实拳击,C10083853:3D暴力摩托,C10136197:飞机大战,C10506812:侠盗猎车手,C10350666:火柴人篮球,C10544396:侠盗世界,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10175362:全民枪战,C10124645:神偷奶爸：小黄…,C191016:时空猎人,C10192426:熊出没之熊大快…,C10137599:滑雪大冒险,C10139539:果宝三国,C10271994:火柴人联盟,C10386789:奔跑吧兄弟4-撕…,
C10262546	http://appstore.huawei.com:80/app/C10262546	Wecut	C10228658:Fun,C10207339:Tipix,C10390051:Funny,C10508046:青柠相机,C10318669:PicsArt,C7107553:B612用心自拍,C7107544:Retrica,C10250520:章鱼输入法,C10204517:MIX,C6056298:VSCO Cam™,C6023:美图秀秀,C33455:快手,C178302:美颜相机,C10154635:美拍,C2590:相机360,C303:百度魔图,C10159988:in,C10435311:Faceu,C181436:小影,C10304030:小咖秀,
C10222445	http://appstore.huawei.com:80/app/C10222445	DJ多多	C10397853:全民DJ,C59600:DJ音乐盒,C10418661:来电闪光灯,C10210992:LT来电闪光,C2068:多米音乐,C10007951:酷我音乐HD,C18974:百度音乐,C10142996:壁纸多多,C54626:铃声多多,C33455:快手,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
C10285954	http://appstore.huawei.com:80/app/C10285954	洋葱数学	C10536232:初中物理,C10507337:物理大师,C10494090:初中语文课堂,C10432260:数学加,C10299114:BOXFiSH,C10298149:语文100分,C10300430:天天练,C10253517:文言文,C10521150:英语100分,C10278593:猿辅导,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10360259	http://appstore.huawei.com:80/app/C10360259	教师资格考试	C10394021:2016教师资格考…,C10391295:教师资格证练题…,C10222415:教师资格题库,C10230673:教师资格证考试…,C10478479:教师资格证备考,C10297377:教师资格证随身…,C10378316:教师资格证对题…,C10269329:小学教师资格证…,C10379757:伴我考教师证,C10504984:山东教师招聘考…,C121553:WPS Office,C381:网易有道词典,C174391:百度云,C5458:驾考宝典,C10113015:作业帮,C10191382:小猿搜题,C6468:金山词霸,C10068705:扫描全能王,C10082485:名片全能王,C10208807:驾校一点通,
C10168910	http://appstore.huawei.com:80/app/C10168910	沃百富	C10422361:合富金融,C10446835:光大分利宝,C10285114:富国富钱包,C10424190:叮咚钱包,C10218088:点点搜财,C10394572:投客理财,C10072249:南方基金,C10303093:民生直销银行,C10259372:财神爷爷,C10476302:唐小僧理财,C10060708:华为支付,C5373:支付宝,C10217244:华为钱包,C2861:同花顺炒股,C10092701:中国建设银行,C10366337:翼支付,C3400:随手记,C10243018:中国工商银行,C10101754:招商银行,C10092751:中国银行,
C10420251	http://appstore.huawei.com:80/app/C10420251	青丘狐传说	C10488050:山海经之赤影传…,C10410770:天天有喜,C10334184:超能继承者,C10436036:《神仙道》高清重…,C10300976:新花千骨,C10394677:蜀山战纪,C10280796:九阴,C10479086:倚天屠龙记,C10426233:轩辕剑之天之痕,C10311530:焚天之怒,C10126869:刀塔传奇,C10242764:梦幻西游,C10071457:神魔,C10272089:花千骨,C10159734:去吧皮卡丘,C10315554:大话西游,C10173884:天龙八部3D,C10272617:啪啪巫妖王,C10190546:太极熊猫,C10113932:秦时明月,
C10336345	http://appstore.huawei.com:80/app/C10336345	像素城市战争	C10473730:虚拟现实射击:…,C10488072:VR World,C10475340:RoboLab VR,C10428167:CS超萌特工队,C10544396:侠盗世界,C10475967:Maze VR,C10474247:Jurrasic VR…,C10344340:生存战争,C10475906:Refugio Flig…,C10475260:Crossy VR,C10075868:地铁跑酷,C10059250:神庙逃亡2,C10175362:全民枪战,C10124645:神偷奶爸：小黄…,C191016:时空猎人,C10192426:熊出没之熊大快…,C10137599:滑雪大冒险,C10139539:果宝三国,C10271994:火柴人联盟,C10386789:奔跑吧兄弟4-撕…,
C10070373	http://appstore.huawei.com:80/app/C10070373	铁友火车票12306抢票	C28307:火车票达人,C10121902:全国火车票实时…,C39516:路路通,C87412:智行火车票1230…,C10017070:高铁管家,C10099655:铁路12306,C5157:携程旅行,C262:去哪儿旅行,C30591:途牛旅游,C179545:智联招聘,C3382:百度地图,C20911:高德地图,C5157:携程旅行,C262:去哪儿旅行,C10047107:滴滴出行,C5745:天翼导航,C3403:高德导航,C10239309:优步 - Uber,C39196:艺龙旅行,C10043914:和地图,
C10216991	http://appstore.huawei.com:80/app/C10216991	鸿雁传书	C10215435:TXT免费全本…,C10172441:全本小说下载器,C10380367:天天免费小说,C10163674:TXT免费全本…,C10235663:全本免费阅读器,C10357946:免费小说专区,C22280:爱阅读,C3812:GGBook看书…,C10255358:淘小说,C10434295:免费小说全集,C57236:今日头条,C9147:网易新闻,C2022:搜狐新闻,C104688:腾讯新闻,C179773:爱读掌阅,C149006:塔读文学,C28837:ZAKER,C86189:爱动漫,C2034:天翼阅读,C10084466:咪咕阅读,
C10183371	http://appstore.huawei.com:80/app/C10183371	爱奇艺视频TV版	C10287856:爱奇艺动画屋,C10050409:电视粉,C10057558:华数手机电视,C52577:爱奇艺PPS,C191:手机电视,C10178623:电视家2.0,C10200076:影视大全,C11995:百度视频,C2002:爱奇艺,C27990:聚力视频,C10021449:音乐,C2002:爱奇艺,C3466:酷狗音乐,C29156:腾讯视频,C32569:优酷,C20960:搜狐视频,C290:酷我音乐,C10220136:QQ音乐,C10162466:爱看4G视频,C2068:多米音乐,
